file,height,width,merge_eps_px,corners_raw,corners_merged
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c285.png,33,26,2,28,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c286.png,53,32,2,47,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c287.png,33,51,2,30,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c290.png,31,39,2,31,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c293.png,55,68,2,98,81
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c294.png,41,29,2,30,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c295.png,49,39,2,48,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c298.png,51,33,2,47,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c299.png,31,37,2,31,26
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c301.png,51,61,2,95,77
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c302.png,29,26,2,22,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c303.png,27,29,2,21,18
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c304.png,66,53,2,111,85
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c305.png,37,40,2,40,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c306.png,54,27,2,40,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c308.png,69,50,2,111,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c309.png,29,32,2,26,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c310.png,48,50,2,59,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c313.png,49,55,2,84,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c314.png,50,55,2,89,74
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c315.png,38,40,2,41,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c316.png,44,24,2,27,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c317.png,50,64,2,104,82
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c319.png,45,29,2,45,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c321.png,27,26,2,23,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c322.png,44,36,2,46,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c325.png,30,31,2,32,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c326.png,29,38,2,24,20
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c327.png,39,36,2,34,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c329.png,44,53,2,66,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c33.png,36,39,2,38,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c330.png,40,33,2,33,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c332.png,49,31,2,44,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c333.png,53,24,2,34,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c334.png,42,27,2,30,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c335.png,56,24,2,42,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c336.png,62,48,2,68,55
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c337.png,28,38,2,26,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c34.png,29,25,2,28,23
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c35.png,26,25,2,18,17
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c36.png,50,50,2,65,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c38.png,44,51,2,65,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c39.png,33,49,2,56,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c40.png,32,38,2,37,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c42.png,54,39,2,77,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c43.png,41,37,2,44,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c44.png,48,45,2,41,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c48.png,45,50,2,74,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c52.png,29,32,2,25,21
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c55.png,30,39,2,36,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c56.png,44,29,2,33,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c57.png,45,36,2,46,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c59.png,40,19,2,27,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c60.png,48,29,2,44,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c61.png,44,42,2,53,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c63.png,29,29,2,21,19
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c64.png,30,27,2,25,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c65.png,50,60,2,82,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c68.png,38,28,2,29,22
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c69.png,51,24,2,46,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c70.png,36,37,2,45,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c71.png,54,42,2,72,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c73.png,52,44,2,81,64
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c74.png,52,33,2,63,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c77.png,31,38,2,39,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c78.png,31,30,2,16,12
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c81.png,49,40,2,64,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c83.png,64,56,2,124,93
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c86.png,51,39,2,44,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c89.png,45,36,2,41,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c91.png,50,49,2,57,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c92.png,43,45,2,71,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c93.png,27,24,2,18,15
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c94.png,68,37,2,77,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c98.png,42,49,2,67,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04848/page_2/c99.png,32,31,2,28,24
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c1.png,89,78,2,147,122
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c10.png,44,56,2,61,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c100.png,89,87,2,169,131
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c101.png,49,36,2,45,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c102.png,57,56,2,99,70
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c103.png,80,76,2,94,72
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c104.png,84,81,2,150,117
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c105.png,38,44,2,55,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c106.png,109,87,2,159,136
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c107.png,91,88,2,108,88
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c108.png,51,42,2,56,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c109.png,76,73,2,108,91
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c11.png,49,53,2,58,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c110.png,38,48,2,45,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c111.png,60,64,2,66,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c112.png,76,81,2,94,75
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c113.png,51,49,2,47,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c114.png,93,73,2,141,120
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c115.png,86,73,2,121,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c116.png,61,51,2,93,71
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c117.png,68,62,2,122,95
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c118.png,111,96,2,227,173
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c119.png,57,40,2,54,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c12.png,89,73,2,152,122
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c120.png,44,53,2,39,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c121.png,78,54,2,101,79
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c122.png,89,89,2,163,134
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c123.png,51,49,2,59,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c124.png,77,76,2,93,79
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c125.png,78,75,2,150,109
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c126.png,81,96,2,143,108
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c127.png,45,55,2,69,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c128.png,32,56,2,44,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c129.png,56,42,2,50,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c13.png,86,69,2,144,114
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c130.png,74,68,2,86,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c131.png,81,67,2,166,135
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c132.png,89,62,2,116,88
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c133.png,100,80,2,163,122
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c134.png,69,56,2,90,66
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c135.png,97,90,2,166,129
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c136.png,74,76,2,107,85
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c137.png,75,80,2,123,99
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c138.png,53,33,2,47,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c14.png,66,54,2,67,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c140.png,93,73,2,126,100
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c141.png,67,64,2,75,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c142.png,91,63,2,99,77
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c143.png,74,66,2,155,107
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c144.png,69,78,2,106,91
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c145.png,54,55,2,66,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c15.png,78,60,2,99,80
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c16.png,66,78,2,110,92
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c17.png,72,72,2,82,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c18.png,60,49,2,43,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c19.png,57,85,2,109,88
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c2.png,69,67,2,127,86
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c20.png,89,68,2,130,105
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c21.png,72,51,2,96,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c22.png,62,48,2,66,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c23.png,68,62,2,113,84
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c24.png,66,72,2,102,83
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c25.png,60,61,2,60,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c26.png,57,52,2,53,46
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c27.png,72,61,2,102,80
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c28.png,49,39,2,57,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c29.png,57,43,2,56,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c3.png,55,39,2,60,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c30.png,42,60,2,55,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c31.png,38,56,2,38,32
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c32.png,65,51,2,75,56
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c33.png,63,61,2,90,73
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c34.png,78,78,2,123,102
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c35.png,65,62,2,102,76
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c36.png,76,57,2,113,84
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c37.png,87,78,2,177,140
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c38.png,78,68,2,98,75
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c39.png,48,64,2,70,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c4.png,66,51,2,78,65
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c40.png,42,43,2,47,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c41.png,57,36,2,52,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c42.png,63,55,2,72,51
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c43.png,101,61,2,146,111
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c45.png,75,72,2,104,78
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c46.png,60,64,2,74,61
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c47.png,76,72,2,119,96
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c48.png,43,36,2,45,34
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c49.png,72,66,2,118,82
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c5.png,48,55,2,68,60
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c50.png,85,64,2,135,96
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c51.png,93,69,2,168,139
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c52.png,41,42,2,45,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c54.png,53,51,2,66,49
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c55.png,64,80,2,116,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c57.png,44,42,2,52,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c58.png,36,37,2,36,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c59.png,63,52,2,78,59
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c60.png,49,62,2,55,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c62.png,51,55,2,69,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c63.png,78,73,2,110,92
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c64.png,44,48,2,67,52
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c65.png,74,32,2,33,27
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c66.png,61,61,2,73,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c67.png,86,60,2,110,89
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c68.png,54,44,2,63,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c7.png,69,69,2,100,80
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c70.png,60,68,2,95,79
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c71.png,66,56,2,93,69
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c72.png,65,49,2,51,45
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c73.png,38,42,2,31,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c75.png,42,39,2,32,28
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c76.png,39,54,2,48,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c78.png,76,74,2,105,93
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c79.png,63,68,2,103,81
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c8.png,60,38,2,62,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c80.png,45,33,2,48,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c81.png,43,64,2,50,42
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c82.png,72,51,2,69,58
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c83.png,54,72,2,77,63
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c85.png,31,44,2,34,30
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c9.png,49,44,2,41,37
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c90.png,72,73,2,135,97
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c91.png,76,65,2,89,67
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c92.png,84,84,2,113,93
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c93.png,52,43,2,47,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c94.png,74,79,2,126,102
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c95.png,80,60,2,121,94
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c97.png,99,85,2,166,133
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c98.png,104,108,2,218,173
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04849/page_1/c99.png,55,39,2,57,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c100.png,42,42,2,50,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c102.png,61,45,2,85,57
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c103.png,75,77,2,143,107
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c104.png,48,30,2,48,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c105.png,49,50,2,46,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c108.png,37,69,2,56,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c113.png,74,79,2,150,115
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c120.png,50,54,2,56,44
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c123.png,64,79,2,59,48
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c125.png,41,55,2,48,36
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c129.png,37,63,2,54,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c13.png,62,56,2,70,60
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c130.png,55,64,2,73,54
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c137.png,50,56,2,75,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c138.png,37,56,2,64,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c144.png,55,52,2,56,47
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c145.png,55,79,2,94,75
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c17.png,40,53,2,48,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c18.png,49,40,2,40,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c24.png,38,51,2,49,31
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c25.png,36,43,2,43,25
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c29.png,50,32,2,54,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c30.png,50,45,2,53,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c31.png,51,61,2,68,50
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c37.png,75,67,2,102,66
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c39.png,40,53,2,41,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c40.png,40,48,2,40,35
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c42.png,36,55,2,56,43
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c43.png,39,55,2,45,39
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c46.png,40,41,2,39,29
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c53.png,51,65,2,69,53
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c59.png,39,69,2,65,38
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c61.png,40,72,2,63,40
/content/drive/MyDrive/samples_segmented_chars/p1_upload_skeletonized/RC04850/page_1/c69.png,54,67,2,98,77
